Timestamp,L 1,L 2,L 3,L 4,L 5,L 6,L 7,L 8
2025-03-10 12:16:27,515.0,951.0,988.0,768.0,942.0,566.0,773.0,603.0
2025-03-10 12:16:29,700.0,989.0,951.0,591.0,989.0,978.0,725.0,638.0
2025-03-10 12:16:31,505.0,724.0,531.0,569.0,715.0,693.0,804.0,807.0
2025-03-10 12:16:33,794.0,506.0,627.0,701.0,911.0,977.0,986.0,609.0
2025-03-10 12:16:35,805.0,902.0,739.0,660.0,529.0,600.0,704.0,968.0
2025-03-10 12:16:37,794.0,830.0,667.0,708.0,610.0,749.0,819.0,919.0
2025-03-10 12:16:39,532.0,939.0,937.0,819.0,754.0,532.0,716.0,548.0
2025-03-10 12:16:41,916.0,1000.0,986.0,769.0,567.0,632.0,525.0,808.0
2025-03-10 12:16:43,996.0,539.0,571.0,915.0,720.0,587.0,909.0,962.0
2025-03-10 12:16:45,856.0,857.0,548.0,942.0,630.0,519.0,841.0,592.0
2025-03-10 12:16:47,732.0,504.0,871.0,903.0,647.0,723.0,732.0,529.0
2025-03-10 12:16:49,906.0,885.0,931.0,887.0,509.0,968.0,982.0,606.0
2025-03-10 12:16:51,766.0,762.0,913.0,850.0,771.0,822.0,520.0,815.0
2025-03-10 12:16:53,590.0,630.0,668.0,699.0,797.0,624.0,770.0,504.0
2025-03-10 12:16:55,828.0,530.0,594.0,874.0,945.0,960.0,816.0,710.0
2025-03-10 12:16:57,673.0,777.0,584.0,707.0,744.0,512.0,820.0,859.0
2025-03-10 12:16:59,674.0,672.0,520.0,975.0,701.0,743.0,758.0,922.0
2025-03-10 12:17:01,978.0,876.0,795.0,845.0,568.0,812.0,688.0,566.0
2025-03-10 12:17:03,686.0,744.0,521.0,505.0,601.0,624.0,698.0,660.0
2025-03-10 12:17:05,587.0,952.0,895.0,936.0,664.0,782.0,660.0,879.0
2025-03-10 12:17:07,939.0,790.0,582.0,755.0,568.0,793.0,524.0,979.0
2025-03-10 12:17:09,509.0,533.0,718.0,561.0,640.0,983.0,925.0,562.0
2025-03-10 12:17:11,847.0,589.0,837.0,857.0,553.0,966.0,533.0,515.0
2025-03-10 12:17:13,603.0,620.0,836.0,855.0,586.0,506.0,705.0,734.0
2025-03-10 12:17:15,907.0,901.0,957.0,801.0,832.0,896.0,726.0,665.0
2025-03-10 12:17:17,533.0,548.0,680.0,671.0,708.0,596.0,984.0,746.0
2025-03-10 12:17:19,559.0,737.0,874.0,867.0,607.0,767.0,815.0,850.0
2025-03-10 12:17:21,670.0,995.0,557.0,884.0,709.0,931.0,723.0,531.0
2025-03-10 12:17:23,706.0,826.0,700.0,991.0,554.0,767.0,802.0,989.0
2025-03-10 12:17:25,514.0,600.0,617.0,551.0,803.0,710.0,935.0,937.0
2025-03-10 12:17:27,865.0,702.0,623.0,720.0,572.0,620.0,632.0,689.0
2025-03-10 12:17:29,984.0,925.0,769.0,669.0,752.0,614.0,512.0,626.0
2025-03-10 12:17:31,795.0,811.0,566.0,744.0,978.0,847.0,945.0,685.0
2025-03-10 12:17:33,959.0,675.0,948.0,856.0,823.0,870.0,790.0,767.0
2025-03-10 12:17:35,737.0,771.0,611.0,650.0,924.0,703.0,576.0,953.0
2025-03-10 12:17:37,779.0,766.0,973.0,930.0,901.0,878.0,678.0,674.0
2025-03-10 12:17:39,963.0,653.0,977.0,950.0,569.0,758.0,541.0,719.0
2025-03-10 12:17:41,969.0,723.0,626.0,685.0,785.0,536.0,601.0,669.0
2025-03-10 12:17:43,952.0,871.0,832.0,605.0,956.0,907.0,703.0,938.0
2025-03-10 12:17:45,579.0,916.0,844.0,687.0,995.0,785.0,771.0,557.0
2025-03-10 12:17:47,955.0,833.0,902.0,527.0,898.0,577.0,754.0,975.0
2025-03-10 12:17:49,612.0,668.0,932.0,519.0,665.0,618.0,916.0,600.0
2025-03-10 12:17:51,895.0,653.0,515.0,892.0,798.0,897.0,759.0,763.0
2025-03-10 12:17:53,665.0,713.0,527.0,995.0,714.0,608.0,942.0,678.0
2025-03-10 12:17:55,879.0,578.0,647.0,777.0,651.0,749.0,554.0,661.0
2025-03-10 12:17:57,560.0,655.0,587.0,512.0,632.0,969.0,637.0,980.0
2025-03-10 12:17:59,554.0,745.0,669.0,998.0,934.0,877.0,783.0,629.0
2025-03-10 12:18:01,658.0,643.0,555.0,647.0,981.0,557.0,764.0,973.0
2025-03-10 12:18:03,520.0,867.0,720.0,829.0,526.0,964.0,929.0,780.0
2025-03-10 12:18:05,994.0,678.0,959.0,681.0,673.0,963.0,711.0,782.0
2025-03-10 12:18:07,921.0,671.0,794.0,800.0,629.0,944.0,507.0,761.0
2025-03-10 12:18:09,945.0,741.0,662.0,760.0,640.0,743.0,988.0,894.0
2025-03-10 12:18:11,662.0,929.0,768.0,855.0,823.0,781.0,732.0,631.0
2025-03-10 12:18:13,990.0,886.0,924.0,895.0,505.0,805.0,916.0,584.0
2025-03-10 12:18:15,966.0,891.0,874.0,609.0,781.0,992.0,991.0,729.0
2025-03-10 12:18:17,560.0,921.0,698.0,681.0,716.0,574.0,736.0,997.0
2025-03-10 12:18:19,520.0,889.0,625.0,950.0,951.0,633.0,991.0,635.0
2025-03-10 12:18:21,712.0,947.0,612.0,611.0,971.0,756.0,573.0,735.0
2025-03-10 12:18:23,710.0,525.0,868.0,977.0,996.0,937.0,828.0,527.0
2025-03-10 12:18:25,989.0,762.0,875.0,974.0,933.0,676.0,846.0,714.0
2025-03-10 12:18:27,689.0,970.0,996.0,792.0,654.0,622.0,915.0,880.0
2025-03-10 12:18:29,762.0,654.0,619.0,709.0,906.0,802.0,693.0,771.0
2025-03-10 12:18:31,764.0,710.0,819.0,813.0,560.0,854.0,977.0,533.0
2025-03-10 12:18:33,983.0,756.0,963.0,724.0,994.0,849.0,549.0,595.0
2025-03-10 12:18:35,502.0,868.0,654.0,932.0,642.0,728.0,953.0,909.0
2025-03-10 12:18:37,951.0,683.0,748.0,574.0,864.0,794.0,507.0,719.0
2025-03-10 12:18:39,784.0,853.0,834.0,977.0,619.0,920.0,583.0,910.0
2025-03-10 12:18:41,647.0,614.0,505.0,698.0,826.0,888.0,723.0,700.0
2025-03-10 12:18:43,720.0,663.0,685.0,646.0,522.0,942.0,924.0,599.0
2025-03-10 12:18:45,507.0,624.0,785.0,902.0,829.0,938.0,888.0,905.0
2025-03-10 12:18:47,658.0,865.0,836.0,701.0,873.0,982.0,781.0,934.0
2025-03-10 12:18:49,915.0,914.0,636.0,825.0,555.0,968.0,694.0,800.0
2025-03-10 12:18:51,966.0,587.0,504.0,970.0,744.0,675.0,575.0,923.0
2025-03-10 12:18:53,755.0,511.0,695.0,807.0,775.0,777.0,933.0,968.0
2025-03-10 12:18:55,954.0,554.0,747.0,980.0,914.0,549.0,852.0,660.0
2025-03-10 12:18:57,750.0,799.0,716.0,594.0,504.0,588.0,888.0,682.0
2025-03-10 12:18:59,853.0,743.0,555.0,994.0,823.0,568.0,792.0,674.0
2025-03-10 12:19:01,709.0,640.0,598.0,925.0,988.0,994.0,956.0,639.0
2025-03-10 12:19:03,651.0,997.0,543.0,764.0,663.0,691.0,627.0,619.0
2025-03-10 12:19:05,741.0,721.0,725.0,903.0,782.0,689.0,646.0,548.0
2025-03-10 12:19:07,763.0,614.0,934.0,542.0,896.0,888.0,795.0,896.0
2025-03-10 12:19:09,613.0,660.0,788.0,907.0,949.0,558.0,653.0,840.0
2025-03-10 12:19:11,828.0,675.0,584.0,704.0,533.0,953.0,538.0,676.0
2025-03-10 12:19:13,553.0,970.0,747.0,770.0,723.0,909.0,915.0,501.0
2025-03-10 12:19:15,500.0,520.0,623.0,597.0,959.0,603.0,797.0,755.0
2025-03-10 12:19:17,1000.0,913.0,580.0,940.0,629.0,694.0,516.0,846.0
2025-03-10 12:19:19,838.0,563.0,816.0,868.0,506.0,627.0,696.0,799.0
2025-03-10 12:19:21,933.0,679.0,649.0,776.0,710.0,882.0,563.0,793.0
2025-03-10 12:19:23,993.0,817.0,633.0,855.0,947.0,889.0,696.0,804.0
2025-03-10 12:19:25,995.0,531.0,810.0,634.0,871.0,611.0,833.0,523.0
2025-03-10 12:19:27,699.0,533.0,971.0,722.0,944.0,597.0,807.0,998.0
2025-03-10 12:19:29,598.0,758.0,764.0,751.0,713.0,632.0,913.0,841.0
2025-03-10 12:19:31,587.0,552.0,789.0,866.0,864.0,753.0,565.0,660.0
2025-03-10 12:19:33,614.0,846.0,550.0,579.0,957.0,823.0,971.0,909.0
2025-03-10 12:19:35,559.0,527.0,927.0,716.0,861.0,686.0,555.0,842.0
2025-03-10 12:19:37,712.0,785.0,649.0,632.0,869.0,815.0,559.0,534.0
2025-03-10 12:19:39,968.0,649.0,535.0,602.0,788.0,995.0,897.0,833.0
2025-03-10 12:19:41,904.0,960.0,628.0,822.0,992.0,660.0,677.0,756.0
2025-03-10 12:19:43,807.0,778.0,771.0,670.0,848.0,670.0,546.0,932.0
2025-03-10 12:19:45,954.0,853.0,825.0,784.0,959.0,505.0,794.0,611.0
2025-03-10 12:19:47,543.0,662.0,912.0,742.0,678.0,999.0,697.0,874.0
2025-03-10 12:19:49,683.0,690.0,852.0,854.0,612.0,973.0,863.0,520.0
2025-03-10 12:19:51,516.0,913.0,558.0,947.0,519.0,942.0,745.0,934.0
2025-03-10 12:19:53,831.0,829.0,864.0,566.0,671.0,586.0,517.0,830.0
2025-03-10 12:19:55,634.0,875.0,735.0,811.0,950.0,540.0,941.0,879.0
2025-03-10 12:19:57,1000.0,993.0,721.0,949.0,983.0,810.0,606.0,682.0
2025-03-10 12:19:59,919.0,983.0,586.0,650.0,848.0,780.0,926.0,587.0
2025-03-10 12:20:01,555.0,669.0,834.0,770.0,816.0,687.0,760.0,673.0
2025-03-10 12:20:03,891.0,804.0,790.0,700.0,513.0,799.0,785.0,949.0
2025-03-10 12:20:05,537.0,663.0,592.0,906.0,917.0,650.0,551.0,563.0
2025-03-10 12:20:07,603.0,940.0,510.0,516.0,676.0,609.0,714.0,635.0
2025-03-10 12:20:09,971.0,767.0,509.0,745.0,651.0,578.0,711.0,864.0
2025-03-10 12:20:11,992.0,662.0,829.0,924.0,937.0,974.0,927.0,606.0
2025-03-10 12:20:13,830.0,669.0,631.0,746.0,734.0,540.0,833.0,633.0
2025-03-10 12:20:15,923.0,697.0,797.0,705.0,846.0,993.0,862.0,635.0
2025-03-10 12:20:17,910.0,649.0,620.0,990.0,854.0,892.0,578.0,777.0
2025-03-10 12:20:19,685.0,668.0,514.0,717.0,921.0,537.0,574.0,573.0
2025-03-10 12:20:21,847.0,760.0,915.0,948.0,883.0,929.0,700.0,954.0
2025-03-10 12:20:23,535.0,850.0,620.0,550.0,818.0,945.0,529.0,942.0
2025-03-10 12:20:25,609.0,649.0,963.0,977.0,544.0,965.0,767.0,919.0
2025-03-10 12:20:27,682.0,988.0,975.0,563.0,659.0,857.0,720.0,552.0
2025-03-10 12:20:29,972.0,854.0,924.0,588.0,585.0,975.0,745.0,719.0
2025-03-10 12:20:31,606.0,647.0,739.0,691.0,738.0,844.0,731.0,720.0
2025-03-10 12:20:33,708.0,646.0,837.0,843.0,718.0,980.0,671.0,926.0
2025-03-10 12:20:35,724.0,889.0,739.0,891.0,746.0,859.0,986.0,653.0
2025-03-10 12:20:37,980.0,737.0,832.0,520.0,676.0,563.0,829.0,569.0
2025-03-10 12:20:39,511.0,882.0,723.0,668.0,957.0,789.0,932.0,715.0
2025-03-10 12:20:41,660.0,698.0,866.0,817.0,974.0,544.0,545.0,998.0
2025-03-10 12:20:43,500.0,588.0,631.0,820.0,551.0,810.0,737.0,533.0
2025-03-10 12:20:45,805.0,970.0,659.0,520.0,734.0,850.0,845.0,799.0
2025-03-10 12:20:47,716.0,568.0,635.0,949.0,675.0,902.0,545.0,720.0
2025-03-10 12:20:49,896.0,578.0,807.0,633.0,821.0,884.0,655.0,849.0
2025-03-10 12:20:51,826.0,661.0,596.0,737.0,945.0,971.0,950.0,574.0
2025-03-10 12:20:53,821.0,823.0,502.0,914.0,549.0,902.0,749.0,903.0
2025-03-10 12:20:55,921.0,757.0,653.0,827.0,648.0,506.0,783.0,843.0
2025-03-10 12:20:57,634.0,684.0,502.0,785.0,705.0,768.0,577.0,837.0
2025-03-10 12:20:59,731.0,675.0,830.0,611.0,978.0,636.0,871.0,992.0
2025-03-10 12:21:01,853.0,752.0,688.0,558.0,720.0,610.0,961.0,991.0
2025-03-10 12:21:03,527.0,568.0,900.0,686.0,998.0,831.0,723.0,790.0
2025-03-10 12:21:05,506.0,972.0,996.0,801.0,560.0,760.0,617.0,578.0
2025-03-10 12:21:07,604.0,526.0,670.0,992.0,582.0,589.0,822.0,581.0
2025-03-10 12:21:09,519.0,852.0,693.0,602.0,569.0,937.0,785.0,948.0
2025-03-10 12:21:11,540.0,600.0,697.0,959.0,947.0,688.0,833.0,888.0
2025-03-10 12:21:13,966.0,704.0,506.0,908.0,697.0,810.0,796.0,897.0
2025-03-10 12:21:15,629.0,879.0,678.0,662.0,591.0,561.0,673.0,991.0
2025-03-10 12:21:17,711.0,928.0,719.0,906.0,688.0,729.0,512.0,563.0
2025-03-10 12:21:19,910.0,833.0,616.0,518.0,945.0,526.0,521.0,521.0
2025-03-10 12:21:21,580.0,662.0,673.0,815.0,930.0,665.0,565.0,773.0
2025-03-10 12:21:23,570.0,825.0,872.0,596.0,836.0,871.0,880.0,657.0
2025-03-10 12:21:25,704.0,644.0,793.0,733.0,837.0,824.0,674.0,790.0
2025-03-10 12:21:27,963.0,902.0,563.0,805.0,814.0,652.0,980.0,515.0
2025-03-10 12:21:29,514.0,516.0,607.0,916.0,842.0,742.0,739.0,898.0
2025-03-10 12:21:31,871.0,757.0,809.0,809.0,920.0,818.0,530.0,715.0
2025-03-10 12:21:33,808.0,787.0,613.0,538.0,596.0,647.0,749.0,713.0
2025-03-10 12:21:35,569.0,937.0,650.0,947.0,755.0,590.0,881.0,721.0
2025-03-10 12:21:37,994.0,500.0,863.0,936.0,968.0,990.0,960.0,523.0
2025-03-10 12:21:39,590.0,610.0,604.0,537.0,819.0,592.0,526.0,805.0
2025-03-10 12:21:41,783.0,861.0,863.0,724.0,709.0,647.0,604.0,625.0
2025-03-10 12:21:43,769.0,949.0,863.0,789.0,793.0,948.0,751.0,802.0
2025-03-10 12:21:45,598.0,919.0,548.0,899.0,946.0,706.0,749.0,504.0
2025-03-10 12:21:47,693.0,921.0,724.0,812.0,781.0,603.0,929.0,948.0
2025-03-10 12:21:49,803.0,513.0,876.0,758.0,789.0,871.0,615.0,872.0
2025-03-10 12:21:51,616.0,755.0,656.0,568.0,863.0,533.0,697.0,710.0
2025-03-10 12:21:53,954.0,842.0,762.0,989.0,924.0,903.0,932.0,827.0
2025-03-10 12:21:55,540.0,654.0,515.0,823.0,782.0,791.0,907.0,717.0
2025-03-10 12:21:57,507.0,768.0,663.0,971.0,928.0,866.0,868.0,899.0
2025-03-10 12:21:59,926.0,975.0,808.0,901.0,677.0,507.0,919.0,928.0
2025-03-10 12:22:01,967.0,931.0,833.0,564.0,818.0,768.0,887.0,602.0
2025-03-10 12:22:03,876.0,758.0,732.0,978.0,633.0,736.0,905.0,654.0
2025-03-10 12:22:05,727.0,860.0,642.0,902.0,635.0,584.0,570.0,635.0
2025-03-10 12:22:07,616.0,918.0,900.0,673.0,824.0,641.0,974.0,697.0
2025-03-10 12:22:09,897.0,558.0,964.0,853.0,818.0,612.0,845.0,689.0
2025-03-10 12:22:11,901.0,779.0,728.0,943.0,617.0,837.0,777.0,698.0
2025-03-10 12:22:13,985.0,672.0,968.0,724.0,883.0,971.0,989.0,785.0
2025-03-10 12:22:15,646.0,717.0,696.0,560.0,547.0,558.0,940.0,704.0
2025-03-10 12:22:17,567.0,969.0,696.0,920.0,632.0,548.0,762.0,510.0
2025-03-10 12:22:19,864.0,634.0,688.0,574.0,859.0,670.0,818.0,673.0
2025-03-10 12:22:21,879.0,967.0,771.0,960.0,892.0,896.0,666.0,665.0
2025-03-10 12:22:23,942.0,525.0,801.0,801.0,659.0,898.0,746.0,682.0
2025-03-10 12:22:25,979.0,840.0,578.0,948.0,952.0,860.0,850.0,833.0
2025-03-10 12:22:27,939.0,515.0,516.0,845.0,508.0,956.0,533.0,599.0
2025-03-10 12:22:29,514.0,847.0,516.0,603.0,575.0,618.0,762.0,944.0
2025-03-10 12:22:31,970.0,996.0,727.0,792.0,701.0,863.0,914.0,781.0
2025-03-10 12:22:33,514.0,891.0,533.0,823.0,604.0,841.0,584.0,543.0
2025-03-10 12:22:35,624.0,878.0,900.0,605.0,667.0,946.0,920.0,625.0
2025-03-10 12:22:37,516.0,617.0,723.0,887.0,742.0,533.0,892.0,753.0
2025-03-10 12:22:39,985.0,575.0,655.0,651.0,523.0,739.0,960.0,714.0
2025-03-10 12:22:41,702.0,916.0,696.0,634.0,847.0,837.0,938.0,808.0
2025-03-10 12:22:43,711.0,913.0,596.0,786.0,789.0,543.0,818.0,782.0
2025-03-10 12:22:45,918.0,807.0,769.0,918.0,567.0,951.0,683.0,720.0
2025-03-10 12:22:47,702.0,972.0,735.0,767.0,536.0,862.0,941.0,635.0
2025-03-10 12:22:49,677.0,961.0,814.0,634.0,605.0,917.0,775.0,648.0
2025-03-10 12:22:51,568.0,611.0,730.0,697.0,816.0,833.0,701.0,852.0
2025-03-10 12:22:53,859.0,814.0,647.0,624.0,836.0,509.0,582.0,855.0
2025-03-10 12:22:55,555.0,839.0,672.0,536.0,501.0,929.0,831.0,701.0
2025-03-10 12:22:57,660.0,677.0,924.0,858.0,837.0,614.0,738.0,657.0
2025-03-10 12:22:59,820.0,955.0,920.0,547.0,557.0,798.0,542.0,802.0
2025-03-10 12:23:01,766.0,521.0,986.0,994.0,763.0,919.0,623.0,911.0
2025-03-10 12:23:03,717.0,617.0,719.0,650.0,924.0,938.0,565.0,559.0
2025-03-10 12:23:05,616.0,538.0,938.0,712.0,613.0,556.0,922.0,647.0
2025-03-10 12:23:07,786.0,727.0,654.0,678.0,753.0,615.0,698.0,807.0
2025-03-10 12:23:09,609.0,552.0,683.0,688.0,509.0,583.0,888.0,505.0
2025-03-10 12:23:11,670.0,809.0,927.0,931.0,515.0,753.0,803.0,734.0
2025-03-10 12:23:13,958.0,909.0,803.0,865.0,705.0,893.0,552.0,872.0
2025-03-10 12:23:15,930.0,656.0,993.0,998.0,653.0,903.0,636.0,548.0
2025-03-10 12:23:17,981.0,507.0,724.0,697.0,781.0,936.0,505.0,718.0
2025-03-10 12:23:19,673.0,740.0,510.0,559.0,694.0,873.0,788.0,563.0
2025-03-10 12:23:21,883.0,746.0,577.0,621.0,823.0,718.0,736.0,1000.0
2025-03-10 12:23:23,643.0,602.0,511.0,688.0,520.0,558.0,502.0,844.0
2025-03-10 12:23:25,947.0,833.0,873.0,748.0,552.0,824.0,952.0,815.0
2025-03-10 12:23:27,552.0,992.0,938.0,666.0,830.0,977.0,537.0,621.0
2025-03-10 12:23:29,821.0,574.0,699.0,695.0,655.0,537.0,629.0,862.0
2025-03-10 12:23:31,526.0,777.0,693.0,759.0,890.0,571.0,508.0,980.0
2025-03-10 12:23:33,635.0,998.0,832.0,897.0,661.0,943.0,712.0,643.0
2025-03-10 12:23:35,658.0,777.0,911.0,606.0,734.0,782.0,577.0,611.0
2025-03-10 12:23:37,944.0,726.0,631.0,687.0,791.0,639.0,837.0,997.0
2025-03-10 12:23:39,695.0,687.0,802.0,896.0,602.0,572.0,699.0,731.0
2025-03-10 12:23:41,676.0,691.0,632.0,555.0,500.0,804.0,862.0,912.0
2025-03-10 12:23:43,918.0,925.0,662.0,635.0,568.0,888.0,765.0,867.0
2025-03-10 12:23:45,537.0,510.0,841.0,696.0,527.0,776.0,789.0,873.0
2025-03-10 12:23:47,710.0,969.0,618.0,678.0,871.0,887.0,951.0,858.0
2025-03-10 12:23:49,728.0,695.0,967.0,794.0,883.0,975.0,785.0,726.0
2025-03-10 12:23:51,956.0,956.0,760.0,594.0,620.0,944.0,658.0,905.0
2025-03-10 12:23:53,892.0,917.0,508.0,514.0,946.0,915.0,500.0,556.0
2025-03-10 12:23:55,698.0,589.0,891.0,614.0,660.0,500.0,675.0,847.0
2025-03-10 12:23:57,635.0,854.0,575.0,745.0,814.0,774.0,587.0,825.0
2025-03-10 12:23:59,831.0,630.0,601.0,905.0,791.0,686.0,705.0,638.0
2025-03-10 12:24:01,997.0,749.0,812.0,986.0,649.0,678.0,828.0,744.0
2025-03-10 12:24:03,955.0,810.0,587.0,840.0,795.0,703.0,907.0,917.0
2025-03-10 12:24:05,995.0,678.0,863.0,895.0,942.0,729.0,766.0,836.0
2025-03-10 12:24:07,662.0,885.0,756.0,956.0,596.0,941.0,967.0,682.0
2025-03-10 12:24:09,967.0,783.0,911.0,659.0,980.0,854.0,772.0,843.0
2025-03-10 12:24:11,585.0,898.0,979.0,860.0,825.0,910.0,803.0,904.0
2025-03-10 12:24:13,644.0,821.0,666.0,966.0,945.0,927.0,928.0,501.0
2025-03-10 12:24:15,841.0,618.0,519.0,933.0,799.0,807.0,689.0,803.0
2025-03-10 12:24:17,909.0,986.0,569.0,617.0,966.0,934.0,910.0,860.0
2025-03-10 12:24:19,704.0,558.0,949.0,962.0,509.0,911.0,754.0,880.0
2025-03-10 12:24:21,984.0,767.0,795.0,627.0,920.0,867.0,610.0,620.0
2025-03-10 12:24:23,823.0,525.0,594.0,963.0,721.0,591.0,587.0,781.0
2025-03-10 12:24:25,857.0,774.0,588.0,982.0,950.0,502.0,779.0,581.0
2025-03-10 12:24:27,655.0,951.0,962.0,587.0,895.0,853.0,946.0,915.0
2025-03-10 12:24:29,932.0,802.0,955.0,601.0,875.0,675.0,936.0,870.0
2025-03-10 12:24:31,670.0,840.0,583.0,981.0,846.0,785.0,921.0,880.0
2025-03-10 12:24:33,545.0,723.0,902.0,800.0,932.0,930.0,936.0,785.0
2025-03-10 12:24:35,731.0,504.0,606.0,747.0,542.0,701.0,940.0,849.0
2025-03-10 12:24:37,639.0,619.0,999.0,826.0,781.0,605.0,768.0,534.0
2025-03-10 12:24:39,901.0,882.0,818.0,999.0,961.0,585.0,767.0,772.0
2025-03-10 12:24:41,904.0,965.0,749.0,819.0,885.0,564.0,978.0,997.0
2025-03-10 12:24:43,690.0,647.0,705.0,825.0,869.0,969.0,539.0,582.0
2025-03-10 12:24:45,892.0,647.0,756.0,960.0,856.0,876.0,661.0,518.0
2025-03-10 12:24:47,974.0,501.0,922.0,645.0,612.0,774.0,804.0,816.0
2025-03-10 12:24:49,950.0,963.0,902.0,964.0,951.0,900.0,754.0,923.0
2025-03-10 12:24:51,641.0,737.0,648.0,587.0,700.0,652.0,724.0,899.0
2025-03-10 12:24:53,786.0,642.0,575.0,651.0,808.0,988.0,832.0,781.0
2025-03-10 12:24:55,846.0,812.0,630.0,606.0,821.0,708.0,900.0,630.0
2025-03-10 12:24:57,986.0,585.0,911.0,644.0,735.0,994.0,703.0,880.0
2025-03-10 12:24:59,996.0,623.0,715.0,598.0,695.0,512.0,844.0,937.0
2025-03-10 12:25:01,554.0,734.0,928.0,657.0,863.0,970.0,652.0,790.0
2025-03-10 12:25:03,747.0,948.0,721.0,967.0,959.0,573.0,694.0,849.0
2025-03-10 12:25:05,590.0,739.0,810.0,559.0,857.0,752.0,706.0,555.0
2025-03-10 12:25:07,858.0,550.0,658.0,899.0,959.0,586.0,818.0,652.0
2025-03-10 12:25:09,861.0,640.0,576.0,910.0,707.0,860.0,979.0,663.0
2025-03-10 12:25:11,506.0,652.0,898.0,940.0,862.0,815.0,855.0,748.0
2025-03-10 12:25:13,898.0,942.0,673.0,511.0,790.0,747.0,803.0,633.0
2025-03-10 12:25:15,865.0,781.0,580.0,513.0,754.0,539.0,556.0,584.0
2025-03-10 12:25:17,577.0,734.0,871.0,835.0,637.0,555.0,646.0,762.0
2025-03-10 12:25:19,913.0,634.0,774.0,667.0,857.0,577.0,641.0,1000.0
2025-03-10 12:25:21,983.0,712.0,996.0,680.0,780.0,892.0,748.0,689.0
2025-03-10 12:25:23,811.0,714.0,736.0,706.0,551.0,965.0,819.0,781.0
2025-03-10 12:25:25,956.0,876.0,793.0,986.0,564.0,841.0,814.0,972.0
2025-03-10 12:25:27,963.0,504.0,975.0,802.0,873.0,586.0,702.0,823.0
2025-03-10 12:25:29,668.0,614.0,516.0,541.0,940.0,800.0,945.0,609.0
2025-03-10 12:25:31,519.0,809.0,816.0,831.0,944.0,509.0,778.0,871.0
2025-03-10 12:25:33,923.0,776.0,620.0,652.0,507.0,576.0,888.0,936.0
2025-03-10 12:25:35,806.0,991.0,507.0,903.0,775.0,663.0,599.0,763.0
2025-03-10 12:25:37,825.0,763.0,632.0,691.0,953.0,576.0,950.0,724.0
2025-03-10 12:25:40,551.0,804.0,536.0,881.0,508.0,856.0,784.0,715.0
2025-03-10 12:25:42,566.0,852.0,899.0,577.0,836.0,579.0,998.0,812.0
2025-03-10 12:25:44,645.0,738.0,661.0,822.0,644.0,829.0,968.0,873.0
2025-03-10 12:25:46,973.0,558.0,943.0,588.0,676.0,984.0,974.0,896.0
2025-03-10 12:25:48,955.0,536.0,712.0,651.0,826.0,556.0,661.0,931.0
2025-03-10 12:25:50,996.0,930.0,948.0,865.0,573.0,940.0,560.0,693.0
2025-03-10 12:25:52,938.0,549.0,896.0,755.0,866.0,675.0,790.0,692.0
2025-03-10 12:25:54,508.0,863.0,662.0,691.0,755.0,757.0,976.0,731.0
2025-03-10 12:25:56,918.0,518.0,559.0,673.0,653.0,892.0,822.0,792.0
2025-03-10 12:25:58,1000.0,567.0,548.0,919.0,835.0,640.0,835.0,577.0
2025-03-10 12:26:00,556.0,929.0,734.0,526.0,866.0,845.0,841.0,979.0
2025-03-10 12:26:02,723.0,730.0,836.0,810.0,777.0,592.0,772.0,881.0
2025-03-10 12:26:04,542.0,767.0,556.0,724.0,905.0,687.0,867.0,965.0
2025-03-10 12:26:06,629.0,779.0,563.0,550.0,562.0,874.0,863.0,959.0
2025-03-10 12:26:08,962.0,779.0,667.0,997.0,525.0,506.0,973.0,813.0
2025-03-10 12:26:10,907.0,623.0,879.0,959.0,590.0,714.0,767.0,838.0
2025-03-10 12:26:12,508.0,719.0,694.0,644.0,860.0,814.0,845.0,968.0
2025-03-10 12:26:14,893.0,897.0,799.0,984.0,914.0,968.0,884.0,962.0
2025-03-10 12:26:16,524.0,676.0,864.0,534.0,610.0,970.0,914.0,789.0
2025-03-10 12:26:18,796.0,589.0,500.0,529.0,664.0,679.0,864.0,532.0
2025-03-10 12:26:20,964.0,637.0,991.0,777.0,966.0,659.0,996.0,804.0
2025-03-10 12:26:22,957.0,960.0,643.0,869.0,735.0,509.0,881.0,777.0
2025-03-10 12:26:24,837.0,882.0,879.0,901.0,708.0,981.0,848.0,778.0
2025-03-10 12:26:26,701.0,541.0,727.0,539.0,710.0,768.0,584.0,530.0
2025-03-10 12:26:28,985.0,830.0,574.0,768.0,838.0,647.0,656.0,620.0
2025-03-10 12:26:30,984.0,947.0,526.0,865.0,972.0,956.0,672.0,734.0
2025-03-10 12:26:32,693.0,717.0,625.0,805.0,817.0,597.0,881.0,977.0
2025-03-10 12:26:34,614.0,782.0,700.0,583.0,943.0,889.0,841.0,624.0
2025-03-10 12:26:36,899.0,774.0,927.0,968.0,615.0,655.0,524.0,844.0
2025-03-10 12:26:38,912.0,843.0,823.0,645.0,836.0,801.0,887.0,757.0
2025-03-10 12:26:40,970.0,626.0,996.0,724.0,711.0,940.0,989.0,949.0
2025-03-10 12:26:42,764.0,982.0,865.0,587.0,588.0,642.0,909.0,646.0
2025-03-10 12:26:44,929.0,508.0,947.0,876.0,536.0,511.0,923.0,996.0
2025-03-10 12:26:46,732.0,511.0,816.0,606.0,724.0,874.0,628.0,733.0
